sample	Subdoligranulum	Unclassified Ruminococcaceae	PAC001217_g	Unclassified Bacteria	Phascolarctobacterium	Christensenella	Collinsella	Bacteroides	Coprococcus_g2	Ruminococcus_g2	PAC001046_g	Blautia	Bilophila	Pseudoflavonifractor	Anaerotignum	Megamonas	Oscillibacter	Fusobacterium	Ruminococcus_g4	Faecalimonas	Bifidobacterium	Eubacterium_g23	Coprobacter	Clostridium_g6	Prevotella	Alloprevotella	PAC001138_g	Clostridium	Granulicatella	Lachnospira	Actinomyces	Lactobacillus	LT821227_g	Coprobacillus	Parasutterella	Frisingicoccus	Unclassified Lachnospiraceae	PAC001207_g	Unclassified Mogibacterium_f	Dialister	Sporobacter	Agathobaculum	Ruminococcus	PAC001270_g	Ruminococcus_g5	Pseudomonas	Clostridium_g24	Parabacteroides	Odoribacter	Unclassified Intrasporangiaceae	Sellimonas	PAC000661_g	Anaerococcus	Veillonella	PAC001177_g	Faecalibacterium	Porphyromonas	Haemophilus	PAC001609_g	Ruthenibacterium	Devosia	Eubacterium_g5	Roseburia	Rothia	Anaerostipes	Turicibacter	Eggerthella	Leuconostoc	Corynebacterium	Saccharimonas	Peptoniphilus	Eubacterium_g8	Unclassified Bacteroidales	Alistipes	Eubacterium_g4	Fusicatenibacter	Unclassified Christensenellaceae	Barnesiella	PAC001115_g	PAC001360_g	Eisenbergiella	Unclassified Gammaproteobacteria	FR888536_g	PAC000748_g	Flavobacterium	PAC001043_g	Unclassified Enterobacteriaceae	LARJ_g	CCMM_g	Caproiciproducens	LLKB_g	Romboutsia	Dorea	Unclassified Proteobacteria	Anaerotruncus	PAC000195_g	PAC000196_g	PAC000672_g	LT706945_g	Enterococcus	PAC000671_g	PAC001663_g	Chryseobacterium	Atopobium	Unclassified Enterobacterales	PAC001276_g	Escherichia	Paraprevotella	Epulopiscium	Holdemanella	Streptococcus	Parvimonas	Gemella	PAC001440_g	Butyricimonas	Unclassified Oxalobacteraceae	FTRU_g	PAC001219_g	Dielma	PAC000692_g	Leucobacter	Unclassified Cyanobacteria	Harryflintia	Unclassified Porphyromonadaceae	Pedobacter	Unclassified Erysipelotrichaceae	PAC000186_g	PAC001468_g	Bacillus	Sphingomonas	PAC001437_g	PAC001283_g	Campylobacter	Dysgonomonas	Methylobacterium	Variovorax	Paracoccus	PAC001265_g	Victivallis	Aggregatibacter	FM873692_g	Arthrobacter	PAC001606_g	Neisseria	Burkholderia	Cutibacterium	Hydrogenophaga	Unclassified Bacteroidetes	Geobacillus	Pelomonas	Psychrobacter	Merdibacter	Adlercreutzia	Capnocytophaga	PAC001168_g	PAC001247_g	Coprococcus	PAC001144_g	Massilioclostridium	PAC001401_g	PAC001457_g	Desulfovibrio	Staphylococcus	Akkermansia	Clostridioides	Hungatella	Butyricicoccus	Longicatena	PAC001236_g	Acinetobacter	PAC001637_g	Anaerofilum	HQ765927_g	Microbacterium	Murdochiella	PAC002510_g	Moryella	Acidaminococcus	Stenotrophomonas	Leptotrichia	Kingella	Pseudoxanthomonas	Rhodococcus	Novosphingobium	Unclassified Bradyrhizobiaceae	Mesorhizobium	Gabonibacter	CYUO_g	Mitsuokella	Bergeyella	Rhizobium	Paralkalibacillus	Unclassified Muribaculaceae	LN868538_g	Phocea	Cellulosilyticum	Mogibacterium	Unclassified Pasteurellaceae	Gordonibacter	Sutterella	Proteus	Finegoldia	Morganella	Catabacter	LT575483_g	Clostridium_g21	Herminiimonas	Abiotrophia	Lachnoanaerobaculum	PAC001296_g	Brevundimonas	Lautropia	Cuneatibacter	Enhydrobacter	KE993550_g	PAC001451_g	PAC001201_g	PAC001446_g	PAC002129_g	Sphingobium	Oribacterium	Lawsonella	Monoglobus	PAC001686_g	Lactococcus	Emergencia	Gardnerella	Ezakiella	Faecalicatena	Eubacterium_g20	PAC001458_g	PAC001398_g	Pseudochrobactrum	Ralstonia	PAC001313_g	Anaerofustis	PAC001643_g	Delftia	PAC001480_g	Cloacibacterium	PAC002156_g	Holdemania	PAC001723_g	PAC002360_g	Merdimonas	Acutalibacter	ADLB_g	Comamonas	Eikenella	Robinsoniella	Curvibacter	Dolosigranulum	PAC001687_g	Kallipyga	PAC002141_g	Cardiobacterium	Peptostreptococcus	Methanobrevibacter	PAC001422_g	PAC001057_g	PAC001141_g	PAC001041_g	Megasphaera	AY442821_g	Unclassified Clostridiales	PAC001109_g	Unclassified Coriobacteriaceae	PAC001068_g	JN162689_g	Pediococcus	Unclassified Clostridia	Butyrivibrio_g1	GQ451241_g	Paludicola	Unclassified Bacteroidaceae	PAC001137_g	Unclassified Erysipelotrichi	Bulleidia	Slackia	Unclassified Lactobacillales	PAC002374_g	Selenomonas	Unclassified Lactobacillaceae	Cetobacterium	Unclassified Bifidobacteriales	Catonella	Olsenella	AM277970_g	EU794292_g	PAC000197_g	Syntrophococcus	PAC001447_g	Howardella	Negativicoccus	PAC001400_g	Unclassified Enterococcaceae	Unclassified Dehalobacterium_f	Turicimonas	PAC001433_g	PAC001485_g	PAC001112_g	PAC000743_g	Arcanobacterium	Faecalitalea	PAC001500_g	PAC002203_g	PAC000664_g	Eubacterium	PAC002090_g	Neglecta	PAC001778_g	PAC002160_g	HM124225_g	Libanicoccus	PAC002201_g	PAC001435_g	PAC001323_g	Marvinbryantia	JX575929_g	AM405126_g	Traorella	PAC001599_g	Unclassified Actinobacteria	PAC002169_g	PAC002148_g	Shuttleworthia	AM278923_g	DQ807451_g	GQ422727_g	Sneathia	CCYH_g	PAC001625_g	PAC001032_g	PAC001274_g	Eubacterium_g24	JRNA_g	Cloacibacillus	Fournierella	PAC001074_g	AY858456_g	Succiniclasticum	PAC001286_g	PAC001592_g	AB218327_g	PAC001651_g	Faecalicoccus	Fenollaria	GU324393_g	HQ452859_g	Scardovia	PAC002513_g	Agathobacter	Intestinibacter	Eubacterium_g17	Catenibacterium	Eubacterium_g11	Phyllobacterium	PAC002518_g	Caecibacterium	Extibacter	EU778596_g	Herbaspirillum	Eubacterium_g21	PAC000740_g	Eubacterium_g10	Unclassified Rhodocyclales	EF025282_g	Curtobacterium	Pantoea	Unclassified Sutterellaceae	Clostridium_g32	AB506348_g	Actinotignum	AB294309_g	CDPP_g	Lactonifactor	Angelakisella	HQ774991_g	Helicobacter	Unclassified Firmicutes	Aeromonas	FJ269091_g	Reyranella	EU778577_g	PAC001573_g	Weissella	NHOC_g	Schlegelella	AX003092_g	PAC001341_g	NFJT_g	Actinobaculum	EU842499_g	Ottowia	OCTT_g	FCNB_g	Mobiluncus	Alloscardovia	Peptococcus	PAC002181_g	Cryptobacterium	CP020705_g	PAC001603_g	EU462118_g	Dechloromonas	Criibacterium	Caldicellulosiruptor	PAC000744_g	FJ367817_g	Schwartzia	AM420052_g	Unclassified PAC001057_f	KI259813_g	Pseudopropionibacterium	Acetitomaculum	Fretibacterium	AM420198_g	Filifactor	DQ824660_g	AB559589_g	EU843993_g	Unclassified Eubacteriaceae	Fastidiosipila	Kerstersia	PAC002187_g	AP012211_g	EF559154_g	FJ982993_g	DQ057459_g	PAC002194_g	PAC001354_g	Kocuria	PAC000677_g	Unclassified Veillonellaceae	Unclassified Veillonellales	AF125206_g	Unclassified Bacilli	Flaviflexus	KQ959578_g	Pseudoramibacter	Unclassified Actinobacteria_c	Unclassified Negativicutes	PAC002042_g	FJ677212_g	Unclassified Bacteroidia	GQ360012_g	Acholeplasma_g2	Phreatobacter	Pedomicrobium	PAC001266_g	PAC001920_g	DQ984558_g	Domibacillus	Unclassified Erwiniaceae	Rhodanobacter	Muribaculum	EU815225_g	PAC000741_g	Pseudorhodoplanes	Tepidiphilus	Streptobacillus	Skermanella	Tumebacillus	PAC002390_g	Oligella	Alicyclobacillus	Jonquetella	Unclassified Dermacoccaceae	Alkanindiges	U87772_g	Butyrivibrio	Acidocella	AB511016_g	Helcococcus	Glutamicibacter	Pannonibacter	FJ848448_g	Castellaniella	Unclassified AC160630_f	Unclassified Alcanivoracaceae	Kurthia	Weeksella	Unclassified Steroidobacter_f
SRR8058592	2435	236	0	0	0	0	266	13174	251	0	0	1823	0	316	0	0	2	1642	354	476	0	1	0	8	0	0	31	3	0	7	8	4	0	0	74	106	3924	173	0	233	0	21	0	0	0	0	247	511	0	0	0	0	22	166	2	92	0	1437	0	12	0	1172	113	0	1504	20	39	0	3	0	37	3	0	1010	0	808	0	0	0	0	2	0	0	1	0	2	0	0	0	27	0	0	447	0	8	0	0	13	0	3	842	0	0	2	0	0	187	0	0	0	80	15	36	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10750	22	131	8	54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	3	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	6	0	0	0	0	573	16	0	0	0	0	0	0	0	1	0	0	68	0	0	0	0	0	0	50	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	162	0	0	0	0	0	4123	0	0	1	0	0	533	2	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058601	1563	1430	0	0	26	0	162	12084	183	1757	164	86	0	438	598	0	1179	13	259	223	0	1	0	8	1	0	979	94	5	430	1	0	0	0	2826	183	115	325	0	3481	0	0	369	0	0	1	675	0	0	0	2	0	0	75	3	72	0	59	0	1	0	54	547	0	92	1	4	0	0	0	0	0	0	414	1	194	0	0	0	0	473	2	0	0	0	188	0	0	0	20	42	0	557	0	0	32	30	49	0	2	3	0	0	0	0	0	230	0	0	0	15	0	1	0	74	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	1	52	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	6689	0	0	0	0	103	4	0	0	0	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058603	0	136	0	0	0	0	1	22521	2	0	0	18	1412	12	45	0	4	8515	615	13	0	0	0	0	3998	3284	33	23	0	448	11	0	0	0	0	1	41	0	0	1572	0	0	0	0	0	0	111	2437	980	0	0	0	0	27	0	53	8	574	0	17	0	0	23	0	3	5	31	0	1	0	1	0	0	3	1	3	0	0	0	0	3	2011	0	0	0	1	0	0	1	9	0	0	6	0	5	0	0	3	0	0	5594	0	0	0	0	0	8	0	0	0	39	2	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	199	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	371	0	1	239	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	3627	0	0	0	0	0	4389	0	0	0	0	0	917	7	40	0	0	1	0	0	158	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058613	139	494	0	0	596	0	162	20439	87	1	17	82	0	1556	8	0	1423	51	447	124	0	2	0	2	0	0	264	4	0	27	1	1	0	0	4319	126	53	7	0	1558	27	3	3	2	0	2	243	284	0	0	0	1	0	357	0	47	0	673	0	0	0	36	222	0	131	0	10	0	0	0	0	0	0	217	31	71	0	74	0	0	266	0	0	0	0	23	1	0	132	23	0	0	1379	0	0	12	1	5	0	3	4	0	0	0	0	0	1	0	0	0	224	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	97	0	0	0	0	0	0	0	0	0	68	2	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	2	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	3022	0	0	0	0	91	1	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SRR8058616	5879	2928	0	0	1	0	4530	647	309	1	48	1810	1	200	16	0	61	22	4174	575	0	0	0	0	3134	0	244	121	43	33	30	0	26	0	0	119	1964	1653	0	20782	90	16	0	5	0	7	1119	7	0	0	3	0	0	133	46	31	0	98	0	254	0	428	426	7	767	50	19	17	8	0	1	0	0	4	0	873	0	2	0	0	468	0	0	0	0	365	0	0	2168	104	0	0	2155	0	0	0	9	80	0	125	186	0	0	43	0	0	664	0	0	2668	567	1	118	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	1	0	0	0	1	0	2	51	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	71	0	0	0	0	0	1	0	16	0	0	0	0	0	0	1	0	0	0	0	0	8	1	0	0	2	0	0	0	0	2695	0	0	0	0	0	0	0	0	0	0	0	36	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	54	0	0	0	0	0	1450	0	0	0	0	65	352	6	168	2	0	3	0	0	381	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058625	5330	11948	0	0	208	0	2757	8407	416	1	8	718	2	370	89	0	129	78	1452	97	0	926	0	39	125	0	559	3766	13	161	81	5	0	7	553	63	1194	1	0	478	121	10	151	0	0	0	838	5852	157	0	16	2	0	3828	56	298	15	9535	0	130	0	129	1986	0	434	769	22	0	0	0	8	0	0	2286	112	1130	0	0	0	0	2742	14	0	0	0	28	0	0	1515	214	2	0	292	2	0	374	31	2855	0	46	248	1	0	27	0	0	475	0	0	0	284	0	42	0	0	0	0	0	155	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	321	0	0	0	10	0	0	0	0	3	5910	40	0	55	0	0	30	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	4	0	4	1	2	0	0	0	0	5	0	20	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	5	0	0	1	0	4593	0	30	0	0	0	0	0	0	15	0	0	43	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	373	0	0	0	0	0	15278	0	0	188	0	100	67	45	0	0	0	2	2	0	4457	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	4	0	0	20	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058626	526	1427	0	0	7	0	457	1260	46	1	0	20	16	47	15	0	39	3577	1485	318	0	0	0	0	9	2	61	163	0	1	74	14	0	0	0	0	123	0	0	274	0	0	0	0	0	1	13	81	1	0	0	5	4	847	1	21	2	7192	0	18	0	35	29	8	15	774	31	0	1	2	15	0	0	0	0	108	0	0	0	0	81	0	0	0	0	6	2	0	1504	0	0	9	588	3	0	0	0	0	0	79	8	0	0	111	0	0	3990	0	0	414	4717	45	15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	1	1	315	9	0	10	0	0	0	0	0	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	33	0	1	0	16	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	14	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	293	0	0	0	0	0	11	0	163	0	0	0	0	0	2356	0	0	0	0	0	60	64	4	0	0	4	0	0	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058632	116	363	0	16	21	0	58	305	54	0	1	104	23	18	12	0	370	6	210	35	0	624	1	0	1363	434	22	828	4	36	1	16	0	0	1	9	112	28	0	8	67	0	11	1	0	7	19	13	8	0	0	0	0	46	1	36	0	275	6	7	0	20	41	1	284	521	0	0	0	0	0	0	0	33	0	60	0	50	0	2	21	0	0	0	0	8	0	0	264	2	3	0	545	0	0	16	10	54	1	14	4	0	0	0	0	29	58	7	0	64	83	1	2	0	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	23	0	0	249	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	101	0	6	0	1	6	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3578	0	7	0	0	4	3	1	11	0	0	0	1	0	262	0	0	29	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR8058634	1	3433	0	0	0	0	305	1710	530	0	10	1919	9	104	10	0	200	0	2447	914	0	0	0	36	5	0	57	4463	0	30	9	12	0	4	0	98	1675	0	0	322	189	5	0	0	0	0	164	10	2	0	1	0	13	18	0	107	0	471	0	11	0	1812	452	0	2745	127	2	0	2	0	2	0	0	10	61	1072	0	0	0	0	536	5	0	0	0	8	0	0	5	164	0	0	2782	0	0	228	17	7	0	9	73	0	0	0	0	0	563	0	0	0	233	35	168	0	0	0	0	0	6	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	20	1	0	1807	8	0	148	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	487	0	0	0	2	0	2	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	122	0	0	0	0	2635	0	1	0	0	0	1	0	0	5	0	0	47	0	0	0	1	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1503	0	0	0	0	0	10201	0	0	0	0	0	661	5	89	4	0	0	0	0	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8058636	0	3	0	0	19	0	1	8586	0	0	0	8	6	7	1	0	8	23	2	0	0	1	4	0	41	0	0	0	9	1	10	0	0	3	0	4	20	0	0	9	0	0	0	0	0	0	13	39	7	0	0	5	6	4641	0	0	8	8702	1	1	0	0	30	2	2	800	0	0	1	0	8	0	0	20	0	10	0	11	0	0	3	2881	48	0	0	3	0	15	0	2	0	0	1	0	0	0	0	1	0	285	0	0	0	11	0	0	466	0	0	0	3171	6	57	0	4	0	8	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	64	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	43	0	0	0	0	0	132	0	7	0	0	0	0	0	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
